Product ID,Category,Inventory Level,Units Sold,Price,Discount,Demand Forecast,Inventory Gap,Days of Inventory,Inventory Status,Suggested Order,Competitor Pricing
P0006,Clothing,127,8,53.35,20,0.54,126.46,235.2,Overstock,0.0,55.07
P0007,Groceries,367,341,33.47,5,336.71,30.29000000000002,1.1,Overstock,0.0,28.95
P0008,Electronics,404,347,61.1,20,350.96,53.04000000000002,1.2,Overstock,0.0,58.46
P0009,Groceries,403,15,45.25,10,26.72,376.28,15.1,Overstock,0.0,46.74
P0010,Toys,494,85,94.98,20,92.86,401.14,5.3,Overstock,0.0,98.87
P0011,Toys,421,30,24.21,0,49.2,371.8,8.6,Overstock,0.0,25.48
P0012,Electronics,150,136,66.07,5,140.64,9.360000000000014,1.1,Overstock,0.0,70.84
P0013,Toys,94,31,34.68,10,46.7,47.3,2.0,Overstock,0.0,33.73
P0014,Clothing,77,7,98.28,15,22.66,54.34,3.4,Overstock,0.0,95.38
P0015,Electronics,430,377,87.24,10,371.89,58.110000000000014,1.2,Overstock,0.0,88.66
P0016,Groceries,168,28,93.4,10,33.2,134.8,5.1,Overstock,0.0,93.22
P0017,Toys,353,348,53.02,0,349.59,3.410000000000025,1.0,Healthy,0.0,57.08
P0018,Groceries,380,258,58.54,5,258.58,121.42000000000002,1.5,Overstock,0.0,60.77
P0019,Toys,127,41,63.29,15,50.38,76.62,2.5,Overstock,0.0,61.73
P0020,Electronics,153,49,10.93,0,44.55,108.45,3.4,Overstock,0.0,10.76
P0001,Clothing,108,83,45.49,5,85.5,22.5,1.3,Overstock,0.0,44.33
P0002,Furniture,109,60,52.33,10,71.47,37.53,1.5,Overstock,0.0,51.78
P0003,Toys,493,448,41.55,15,459.44,33.56,1.1,Overstock,0.0,44.02
P0004,Toys,289,11,58.13,0,26.96,262.04,10.7,Overstock,0.0,61.63
P0005,Groceries,425,390,25.67,10,407.4,17.600000000000023,1.0,Healthy,0.0,23.55
P0006,Clothing,118,81,33.96,0,88.67,29.33,1.3,Overstock,0.0,29.22
P0007,Electronics,449,121,81.35,20,132.54,316.46000000000004,3.4,Overstock,0.0,82.18
P0008,Groceries,184,44,57.34,20,52.26,131.74,3.5,Overstock,0.0,56.99
P0009,Toys,239,88,50.36,15,104.13,134.87,2.3,Overstock,0.0,47.77
P0010,Groceries,216,142,51.34,15,138.75,77.25,1.6,Overstock,0.0,53.35
P0011,Toys,291,48,13.09,20,48.65,242.35,6.0,Overstock,0.0,11.98
P0012,Electronics,74,61,94.85,0,67.72,6.280000000000001,1.1,Overstock,0.0,93.92
P0013,Electronics,429,140,16.47,5,151.22,277.78,2.8,Overstock,0.0,17.47
P0014,Toys,467,390,82.15,15,408.18,58.81999999999999,1.1,Overstock,0.0,79.63
P0015,Toys,121,91,61.13,5,93.99,27.010000000000005,1.3,Overstock,0.0,62.56
P0016,Groceries,134,32,63.74,10,32.03,101.97,4.2,Overstock,0.0,61.83
P0017,Electronics,152,60,66.78,10,54.96,97.03999999999999,2.8,Overstock,0.0,67.89
P0018,Clothing,236,206,30.12,15,220.44,15.560000000000002,1.1,Overstock,0.0,27.89
P0019,Groceries,253,108,31.26,10,107.84,145.16,2.3,Overstock,0.0,33.52
P0020,Furniture,403,349,21.47,0,340.49,62.50999999999999,1.2,Overstock,0.0,17.22
P0001,Furniture,335,271,81.01,20,276.13,58.870000000000005,1.2,Overstock,0.0,83.63
P0002,Electronics,293,202,59.97,5,215.12,77.88,1.4,Overstock,0.0,61.76
P0003,Toys,169,34,26.87,10,24.17,144.82999999999998,7.0,Overstock,0.0,30.53
P0004,Clothing,294,165,99.12,10,164.1,129.9,1.8,Overstock,0.0,97.69
P0005,Groceries,69,2,24.29,5,21.27,47.730000000000004,3.2,Overstock,0.0,25.5
P0006,Electronics,328,308,18.48,0,323.67,4.329999999999984,1.0,Healthy,0.0,17.76
P0007,Toys,173,76,54.73,10,75.54,97.46,2.3,Overstock,0.0,52.32
P0008,Toys,108,91,59.61,5,95.55,12.450000000000003,1.1,Overstock,0.0,57.85
P0009,Furniture,494,113,14.64,20,121.8,372.2,4.1,Overstock,0.0,12.8
P0010,Electronics,366,274,63.63,15,268.6,97.39999999999998,1.4,Overstock,0.0,62.96
P0011,Toys,441,116,95.99,10,128.01,312.99,3.4,Overstock,0.0,95.78
P0012,Electronics,181,5,75.41,5,18.13,162.87,10.0,Overstock,0.0,75.03
P0013,Furniture,330,115,24.19,15,111.27,218.73000000000002,3.0,Overstock,0.0,28.03
P0014,Clothing,228,79,85.33,0,75.88,152.12,3.0,Overstock,0.0,82.64
P0015,Electronics,344,223,15.58,15,235.42,108.58000000000001,1.5,Overstock,0.0,19.75
P0016,Furniture,336,258,19.63,10,260.26,75.74000000000001,1.3,Overstock,0.0,20.65
P0017,Toys,355,236,53.81,0,248.1,106.9,1.4,Overstock,0.0,49.72
P0018,Toys,431,309,37.49,20,323.61,107.38999999999999,1.3,Overstock,0.0,40.66
P0019,Groceries,172,32,38.2,0,26.96,145.04,6.4,Overstock,0.0,38.42
P0020,Clothing,145,44,84.13,15,43.44,101.56,3.3,Overstock,0.0,84.05
P0001,Furniture,487,145,20.39,15,154.43,332.57,3.2,Overstock,0.0,21.17
P0002,Groceries,216,150,70.46,20,141.65,74.35,1.5,Overstock,0.0,66.42
P0003,Toys,236,40,53.13,5,36.09,199.91,6.5,Overstock,0.0,48.66
P0004,Toys,260,245,82.0,10,256.94,3.0600000000000023,1.0,Healthy,0.0,81.29
P0005,Furniture,435,241,75.55,15,255.72,179.28,1.7,Overstock,0.0,75.67
P0006,Groceries,499,138,50.26,0,128.04,370.96000000000004,3.9,Overstock,0.0,47.5
P0007,Clothing,180,152,56.58,5,157.24,22.75999999999999,1.1,Overstock,0.0,52.57
P0008,Furniture,128,12,37.17,10,16.36,111.64,7.8,Overstock,0.0,32.41
P0009,Furniture,291,158,82.75,20,158.23,132.77,1.8,Overstock,0.0,83.85
P0010,Clothing,444,265,23.53,10,264.83,179.17000000000002,1.7,Overstock,0.0,24.56
P0011,Clothing,281,240,56.3,5,243.7,37.30000000000001,1.2,Overstock,0.0,60.74
P0012,Toys,189,153,94.09,5,145.17,43.83000000000001,1.3,Overstock,0.0,90.8
P0013,Groceries,80,68,24.53,20,81.02,-1.019999999999996,1.0,Healthy,0.0,23.7
P0014,Furniture,314,302,70.33,20,300.24,13.759999999999991,1.0,Healthy,0.0,72.22
P0015,Clothing,167,70,79.68,5,69.66,97.34,2.4,Overstock,0.0,77.12
P0016,Groceries,129,92,25.69,0,89.92,39.08,1.4,Overstock,0.0,27.17
P0017,Clothing,425,275,25.04,5,266.14,158.86,1.6,Overstock,0.0,29.56
P0018,Groceries,103,3,56.02,15,20.62,82.38,5.0,Overstock,0.0,59.96
P0019,Groceries,471,307,31.39,5,319.56,151.44,1.5,Overstock,0.0,29.82
P0020,Groceries,364,62,86.86,15,68.97,295.03,5.3,Overstock,0.0,89.19
P0001,Furniture,383,195,21.71,20,214.04,168.96,1.8,Overstock,0.0,24.12
P0002,Furniture,495,33,40.56,5,36.13,458.87,13.7,Overstock,0.0,39.9
P0003,Toys,439,263,29.2,5,266.77,172.23000000000002,1.6,Overstock,0.0,30.66
P0004,Toys,101,83,82.18,20,97.81,3.1899999999999977,1.0,Healthy,0.0,78.43
P0005,Toys,292,78,45.85,15,85.65,206.35,3.4,Overstock,0.0,43.84
P0006,Clothing,466,118,42.08,10,133.87,332.13,3.5,Overstock,0.0,37.49
P0007,Clothing,175,147,51.22,10,141.44,33.56,1.2,Overstock,0.0,54.22
P0008,Furniture,327,216,62.03,20,233.51,93.49000000000001,1.4,Overstock,0.0,64.13
P0009,Groceries,194,27,36.53,15,26.91,167.09,7.2,Overstock,0.0,35.63
P0010,Electronics,349,172,84.66,5,171.35,177.65,2.0,Overstock,0.0,79.81
P0011,Toys,237,78,39.15,0,77.14,159.86,3.1,Overstock,0.0,35.15
P0012,Clothing,220,196,45.65,15,187.61,32.389999999999986,1.2,Overstock,0.0,48.04
P0013,Groceries,86,75,40.27,15,72.27,13.730000000000004,1.2,Overstock,0.0,41.66
P0014,Toys,334,11,82.99,15,8.45,325.55,39.5,Overstock,0.0,87.85
P0015,Clothing,186,144,60.15,20,150.43,35.56999999999999,1.2,Overstock,0.0,61.9
P0016,Electronics,288,200,15.19,10,216.05,71.94999999999999,1.3,Overstock,0.0,12.13
P0017,Toys,460,256,37.46,20,252.35,207.65,1.8,Overstock,0.0,33.09
P0018,Groceries,482,118,34.44,10,137.7,344.3,3.5,Overstock,0.0,33.51
P0019,Toys,278,244,84.99,20,259.18,18.819999999999993,1.1,Overstock,0.0,85.21
P0020,Furniture,128,54,81.63,10,62.09,65.91,2.1,Overstock,0.0,78.32
P0001,Groceries,238,147,28.46,20,150.27,87.72999999999999,1.6,Overstock,0.0,29.4
P0002,Toys,270,220,79.54,10,237.0,33.0,1.1,Overstock,0.0,80.22
P0003,Toys,216,97,80.57,5,101.54,114.46,2.1,Overstock,0.0,78.89
P0004,Electronics,172,29,93.53,20,40.03,131.97,4.3,Overstock,0.0,93.55
P0005,Furniture,405,192,46.13,0,193.38,211.62,2.1,Overstock,0.0,42.56
P0006,Toys,338,158,60.2,0,168.84,169.16,2.0,Overstock,0.0,57.13
P0007,Groceries,409,8,53.65,5,17.44,391.56,23.5,Overstock,0.0,53.31
P0008,Electronics,102,42,59.2,5,35.11,66.89,2.9,Overstock,0.0,58.19
P0009,Furniture,433,5,98.03,5,6.6,426.4,65.6,Overstock,0.0,93.57
P0010,Furniture,288,93,32.6,20,85.66,202.34,3.4,Overstock,0.0,32.17
P0011,Groceries,485,44,53.31,5,54.08,430.92,9.0,Overstock,0.0,52.89
P0012,Electronics,414,78,93.96,20,76.67,337.33,5.4,Overstock,0.0,98.29
P0013,Toys,370,57,83.3,0,55.73,314.27,6.6,Overstock,0.0,82.46
P0014,Toys,233,161,12.66,15,155.79,77.21000000000001,1.5,Overstock,0.0,12.38
P0015,Toys,272,172,55.77,20,183.33,88.66999999999999,1.5,Overstock,0.0,59.56
P0016,Groceries,189,132,30.15,15,143.24,45.75999999999999,1.3,Overstock,0.0,26.17
P0017,Electronics,120,46,63.75,5,53.06,66.94,2.3,Overstock,0.0,60.02
P0018,Groceries,248,17,97.51,10,17.8,230.2,13.9,Overstock,0.0,97.99
P0019,Electronics,492,38,49.8,5,47.82,444.18,10.3,Overstock,0.0,47.76
P0020,Toys,355,11,33.3,10,4.5,350.5,78.9,Overstock,0.0,37.71
P0001,Furniture,250,161,56.24,15,171.45,78.55000000000001,1.5,Overstock,0.0,60.32
P0002,Electronics,182,101,43.43,20,92.92,89.08,2.0,Overstock,0.0,39.61
P0003,Electronics,274,263,30.78,10,257.46,16.54000000000002,1.1,Overstock,0.0,34.67
P0004,Furniture,148,32,82.85,5,25.88,122.12,5.7,Overstock,0.0,78.98
P0005,Clothing,241,209,87.11,0,212.58,28.419999999999987,1.1,Overstock,0.0,83.23
P0006,Groceries,131,24,56.68,5,22.17,108.83,5.9,Overstock,0.0,60.18
P0007,Groceries,80,20,80.01,5,34.05,45.95,2.3,Overstock,0.0,80.65
P0008,Clothing,483,148,41.24,0,145.1,337.9,3.3,Overstock,0.0,44.9
P0009,Toys,228,100,96.96,5,109.92,118.08,2.1,Overstock,0.0,98.62
P0010,Toys,202,129,87.69,20,119.12,82.88,1.7,Overstock,0.0,83.87
P0011,Furniture,440,257,74.45,5,266.89,173.11,1.6,Overstock,0.0,76.99
P0012,Groceries,264,262,53.28,5,269.59,-5.589999999999975,1.0,Healthy,0.0,56.77
P0013,Toys,296,200,25.38,15,214.64,81.36000000000001,1.4,Overstock,0.0,25.99
P0014,Groceries,201,56,23.84,10,69.26,131.74,2.9,Overstock,0.0,19.73
P0015,Clothing,70,24,52.21,20,17.01,52.989999999999995,4.1,Overstock,0.0,56.17
P0016,Furniture,176,105,79.34,20,106.4,69.6,1.7,Overstock,0.0,79.16
P0017,Groceries,399,294,13.13,15,302.77,96.23000000000002,1.3,Overstock,0.0,9.46
P0018,Groceries,294,142,23.28,15,154.25,139.75,1.9,Overstock,0.0,23.86
P0019,Electronics,222,55,67.3,10,68.88,153.12,3.2,Overstock,0.0,66.27
P0020,Electronics,123,24,17.35,20,27.69,95.31,4.4,Overstock,0.0,13.22
P0001,Electronics,388,53,93.06,0,47.35,340.65,8.2,Overstock,0.0,88.15
P0002,Groceries,191,189,84.04,20,187.88,3.1200000000000045,1.0,Healthy,0.0,87.67
P0003,Furniture,370,146,25.75,0,155.15,214.85,2.4,Overstock,0.0,30.21
P0004,Furniture,463,186,76.32,20,188.51,274.49,2.5,Overstock,0.0,79.04
P0005,Toys,140,77,49.52,20,90.49,49.510000000000005,1.5,Overstock,0.0,54.31
P0006,Furniture,314,225,93.81,0,220.06,93.94,1.4,Overstock,0.0,89.3
P0007,Clothing,79,66,76.7,10,74.14,4.859999999999999,1.1,Overstock,0.0,73.33
P0008,Electronics,411,35,24.28,15,35.46,375.54,11.6,Overstock,0.0,21.81
P0009,Electronics,117,1,13.87,15,7.16,109.84,16.3,Overstock,0.0,14.32
P0010,Clothing,109,95,14.93,10,90.43,18.569999999999993,1.2,Overstock,0.0,17.34
P0011,Electronics,438,255,22.22,10,269.91,168.08999999999997,1.6,Overstock,0.0,25.17
P0012,Toys,480,132,57.69,5,122.08,357.92,3.9,Overstock,0.0,56.53
P0013,Furniture,284,234,80.36,15,232.6,51.400000000000006,1.2,Overstock,0.0,78.62
P0014,Furniture,444,42,40.6,10,44.15,399.85,10.1,Overstock,0.0,37.42
P0015,Furniture,278,25,86.8,0,28.28,249.72,9.8,Overstock,0.0,90.41
P0016,Toys,202,30,30.33,15,29.93,172.07,6.7,Overstock,0.0,27.66
P0017,Toys,192,28,29.03,0,18.54,173.46,10.4,Overstock,0.0,25.22
P0018,Groceries,168,38,97.97,15,41.71,126.28999999999999,4.0,Overstock,0.0,102.22
P0019,Toys,308,149,31.18,0,167.46,140.54,1.8,Overstock,0.0,34.2
P0020,Groceries,286,192,65.34,10,205.67,80.33000000000001,1.4,Overstock,0.0,63.05
P0001,Toys,201,198,57.58,10,212.56,-11.560000000000002,0.9,Stockout Risk,11.560000000000002,58.98
P0002,Electronics,135,83,54.02,20,88.88,46.120000000000005,1.5,Overstock,0.0,58.22
P0003,Furniture,258,97,69.96,10,102.13,155.87,2.5,Overstock,0.0,70.94
P0004,Toys,357,173,51.07,5,190.9,166.1,1.9,Overstock,0.0,50.35
P0005,Electronics,387,69,99.12,20,87.46,299.54,4.4,Overstock,0.0,95.19
P0006,Furniture,378,256,77.59,15,271.82,106.18,1.4,Overstock,0.0,79.28
P0007,Electronics,249,246,87.6,10,246.58,2.4199999999999875,1.0,Healthy,0.0,92.28
P0008,Clothing,448,332,43.67,15,343.03,104.97000000000003,1.3,Overstock,0.0,40.57
P0009,Toys,348,325,89.52,0,321.15,26.850000000000023,1.1,Overstock,0.0,87.3
P0010,Groceries,412,53,12.89,0,72.67,339.33,5.7,Overstock,0.0,13.92
P0011,Groceries,344,17,92.7,5,26.69,317.31,12.9,Overstock,0.0,97.29
P0012,Toys,475,223,31.47,20,241.25,233.75,2.0,Overstock,0.0,29.24
P0013,Electronics,400,95,89.52,0,113.09,286.90999999999997,3.5,Overstock,0.0,91.76
P0014,Toys,424,225,54.44,20,220.89,203.11,1.9,Overstock,0.0,57.58
P0015,Groceries,441,216,21.75,15,207.56,233.44,2.1,Overstock,0.0,21.05
P0016,Electronics,421,324,60.8,0,318.43,102.57,1.3,Overstock,0.0,58.01
P0017,Toys,278,75,60.17,5,90.62,187.38,3.1,Overstock,0.0,55.33
P0018,Electronics,319,158,19.17,15,170.15,148.85,1.9,Overstock,0.0,20.52
P0019,Electronics,353,55,45.92,20,56.6,296.4,6.2,Overstock,0.0,46.95
P0020,Toys,149,131,23.85,5,147.54,1.460000000000008,1.0,Healthy,0.0,19.43
P0001,Toys,371,74,40.47,20,93.27,277.73,4.0,Overstock,0.0,40.3
P0002,Toys,98,59,26.25,15,62.06,35.94,1.6,Overstock,0.0,28.27
P0003,Electronics,318,150,82.08,5,145.3,172.7,2.2,Overstock,0.0,82.7
P0004,Groceries,200,135,50.59,15,145.91,54.09,1.4,Overstock,0.0,54.05
P0005,Toys,299,79,49.08,5,97.08,201.92000000000002,3.1,Overstock,0.0,45.5
P0006,Groceries,392,62,12.38,0,68.41,323.59000000000003,5.7,Overstock,0.0,16.24
P0007,Clothing,399,130,49.02,20,123.53,275.47,3.2,Overstock,0.0,53.33
P0008,Toys,192,74,27.8,10,66.44,125.56,2.9,Overstock,0.0,31.34
P0009,Clothing,149,16,59.13,10,34.95,114.05,4.3,Overstock,0.0,59.09
P0010,Furniture,406,342,43.1,5,353.01,52.99000000000001,1.2,Overstock,0.0,42.19
P0011,Electronics,91,48,13.33,5,51.37,39.63,1.8,Overstock,0.0,13.1
P0012,Clothing,228,224,98.66,10,218.16,9.840000000000003,1.0,Healthy,0.0,103.3
P0013,Electronics,68,64,39.8,15,71.81,-3.8100000000000023,0.9,Stockout Risk,3.8100000000000023,35.38
P0014,Toys,358,322,86.26,10,316.68,41.31999999999999,1.1,Overstock,0.0,85.97
P0015,Toys,361,264,85.81,10,258.32,102.68,1.4,Overstock,0.0,89.25
P0016,Electronics,371,343,58.21,20,350.28,20.720000000000027,1.1,Overstock,0.0,57.49
P0017,Groceries,231,15,74.42,5,26.67,204.32999999999998,8.7,Overstock,0.0,73.86
P0018,Toys,269,90,53.06,10,105.45,163.55,2.6,Overstock,0.0,56.0
P0019,Clothing,444,143,61.9,15,153.0,291.0,2.9,Overstock,0.0,60.14
P0020,Groceries,243,36,53.65,20,47.12,195.88,5.2,Overstock,0.0,49.72
P0001,Electronics,198,37,91.05,5,39.09,158.91,5.1,Overstock,0.0,87.3
P0002,Furniture,262,230,47.32,0,228.65,33.349999999999994,1.1,Overstock,0.0,45.33
P0003,Toys,91,58,54.78,20,50.51,40.49,1.8,Overstock,0.0,52.0
P0004,Furniture,466,305,41.72,15,319.77,146.23000000000002,1.5,Overstock,0.0,38.59
P0005,Groceries,129,120,37.57,0,115.29,13.709999999999994,1.1,Overstock,0.0,33.29
P0006,Toys,57,2,83.4,0,1.05,55.95,54.3,Overstock,0.0,86.18
P0007,Electronics,76,35,99.12,5,45.45,30.549999999999997,1.7,Overstock,0.0,104.06
P0008,Clothing,445,171,34.4,10,184.96,260.03999999999996,2.4,Overstock,0.0,38.52
P0009,Furniture,277,195,59.33,20,198.09,78.91,1.4,Overstock,0.0,62.02
P0010,Clothing,204,97,33.79,15,98.82,105.18,2.1,Overstock,0.0,36.98
P0011,Toys,200,177,60.79,20,173.24,26.75999999999999,1.2,Overstock,0.0,61.26
P0012,Groceries,59,1,63.21,0,-8.37,67.37,-7.0,Overstock,0.0,60.48
P0013,Furniture,185,181,64.04,20,174.85,10.150000000000006,1.1,Overstock,0.0,65.45
P0014,Furniture,201,100,46.65,10,115.25,85.75,1.7,Overstock,0.0,43.83
P0015,Furniture,388,1,92.22,0,12.68,375.32,30.6,Overstock,0.0,92.67
P0016,Clothing,481,429,28.27,10,425.85,55.14999999999998,1.1,Overstock,0.0,25.68
P0017,Electronics,379,26,22.57,5,42.81,336.19,8.9,Overstock,0.0,21.48
P0018,Electronics,423,176,81.55,10,172.13,250.87,2.5,Overstock,0.0,76.9
P0019,Furniture,66,15,96.19,5,19.63,46.370000000000005,3.4,Overstock,0.0,93.01
P0020,Clothing,98,2,79.76,0,2.68,95.32,36.6,Overstock,0.0,78.21
P0001,Furniture,131,81,28.58,10,99.33,31.67,1.3,Overstock,0.0,30.51
P0002,Toys,117,23,48.84,15,33.65,83.35,3.5,Overstock,0.0,44.11
P0003,Clothing,71,65,60.75,0,71.43,-0.4300000000000068,1.0,Healthy,0.0,62.18
P0004,Groceries,72,62,58.46,5,74.56,-2.5600000000000023,1.0,Healthy,0.0,54.87
P0005,Clothing,106,76,17.93,10,83.08,22.92,1.3,Overstock,0.0,20.75
P0006,Toys,377,136,49.22,5,126.54,250.45999999999998,3.0,Overstock,0.0,46.24
P0007,Furniture,469,255,43.87,10,264.93,204.07,1.8,Overstock,0.0,40.56
P0008,Groceries,392,244,63.54,5,253.18,138.82,1.5,Overstock,0.0,59.21
P0009,Toys,415,173,40.94,10,177.37,237.63,2.3,Overstock,0.0,43.03
P0010,Toys,350,330,65.09,15,337.59,12.410000000000025,1.0,Healthy,0.0,66.25
P0011,Clothing,104,95,69.04,20,86.35,17.650000000000006,1.2,Overstock,0.0,64.21
P0012,Groceries,223,144,43.15,5,144.02,78.97999999999999,1.5,Overstock,0.0,40.69
P0013,Groceries,467,350,49.42,10,348.62,118.38,1.3,Overstock,0.0,53.84
P0014,Groceries,372,240,76.27,15,248.45,123.55000000000001,1.5,Overstock,0.0,79.25
P0015,Furniture,224,210,22.01,20,207.85,16.150000000000006,1.1,Overstock,0.0,26.77
P0016,Furniture,270,59,91.94,20,54.77,215.23,4.9,Overstock,0.0,92.99
P0017,Groceries,207,57,26.93,0,53.64,153.36,3.9,Overstock,0.0,31.05
P0018,Clothing,120,57,93.1,15,72.49,47.510000000000005,1.7,Overstock,0.0,93.47
P0019,Electronics,300,283,42.65,10,286.28,13.720000000000027,1.0,Healthy,0.0,44.37
P0020,Clothing,246,203,99.48,10,215.81,30.189999999999998,1.1,Overstock,0.0,100.87
P0001,Furniture,223,170,96.28,15,164.48,58.52000000000001,1.4,Overstock,0.0,93.98
P0002,Electronics,110,30,55.36,20,26.5,83.5,4.2,Overstock,0.0,55.66
P0003,Furniture,210,180,25.18,15,188.69,21.310000000000002,1.1,Overstock,0.0,29.75
P0004,Toys,400,211,61.36,5,223.08,176.92,1.8,Overstock,0.0,58.36
P0005,Toys,457,243,83.39,0,250.44,206.56,1.8,Overstock,0.0,79.82
P0006,Clothing,285,7,10.97,0,4.5,280.5,63.3,Overstock,0.0,8.7
P0007,Furniture,108,9,11.77,0,17.36,90.64,6.2,Overstock,0.0,10.1
P0008,Furniture,463,231,23.44,20,248.13,214.87,1.9,Overstock,0.0,25.32
P0009,Electronics,60,11,15.82,0,5.61,54.39,10.7,Overstock,0.0,15.76
P0010,Clothing,148,18,55.5,15,34.24,113.75999999999999,4.3,Overstock,0.0,52.96
P0011,Clothing,266,144,58.31,10,142.02,123.97999999999999,1.9,Overstock,0.0,54.94
P0012,Furniture,111,26,61.61,10,34.8,76.2,3.2,Overstock,0.0,58.61
P0013,Toys,479,61,83.41,10,68.73,410.27,7.0,Overstock,0.0,83.38
P0014,Furniture,268,80,45.22,0,96.56,171.44,2.8,Overstock,0.0,40.97
P0015,Furniture,490,476,20.66,0,478.76,11.240000000000009,1.0,Healthy,0.0,16.87
P0016,Groceries,385,316,41.15,0,326.93,58.06999999999999,1.2,Overstock,0.0,42.58
P0017,Toys,409,162,75.06,0,153.54,255.46,2.7,Overstock,0.0,73.35
P0018,Furniture,221,51,11.07,5,48.33,172.67000000000002,4.6,Overstock,0.0,13.04
P0019,Furniture,67,37,51.51,5,37.59,29.409999999999997,1.8,Overstock,0.0,53.03
P0020,Electronics,283,63,95.0,0,71.1,211.9,4.0,Overstock,0.0,94.76
P0001,Groceries,185,101,16.86,20,106.55,78.45,1.7,Overstock,0.0,12.11
P0002,Toys,162,105,20.2,0,99.68,62.31999999999999,1.6,Overstock,0.0,15.44
P0003,Furniture,405,134,38.42,5,149.31,255.69,2.7,Overstock,0.0,43.03
P0004,Electronics,50,50,83.19,10,41.93,8.07,1.2,Overstock,0.0,88.18
P0005,Furniture,384,220,79.42,5,237.94,146.06,1.6,Overstock,0.0,77.63
P0006,Clothing,488,260,79.07,10,271.16,216.83999999999997,1.8,Overstock,0.0,81.47
P0007,Groceries,129,80,68.16,15,87.51,41.489999999999995,1.5,Overstock,0.0,71.46
P0008,Clothing,226,167,13.17,5,169.32,56.68000000000001,1.3,Overstock,0.0,15.66
P0009,Furniture,207,166,90.13,15,178.91,28.090000000000003,1.2,Overstock,0.0,86.94
P0010,Clothing,490,49,97.69,10,62.86,427.14,7.8,Overstock,0.0,96.13
P0011,Electronics,293,26,46.28,5,17.28,275.72,17.0,Overstock,0.0,45.18
P0012,Clothing,483,73,77.85,0,90.39,392.61,5.3,Overstock,0.0,81.15
P0013,Toys,389,257,23.32,0,276.75,112.25,1.4,Overstock,0.0,19.92
P0014,Groceries,126,50,75.87,15,66.22,59.78,1.9,Overstock,0.0,77.66
P0015,Furniture,304,49,90.79,15,66.88,237.12,4.5,Overstock,0.0,91.53
P0016,Electronics,69,24,81.37,15,36.79,32.21,1.9,Overstock,0.0,84.52
P0017,Electronics,220,192,33.34,5,207.13,12.870000000000005,1.1,Overstock,0.0,29.25
P0018,Electronics,427,47,95.48,5,39.88,387.12,10.7,Overstock,0.0,95.64
P0019,Furniture,411,325,33.58,20,341.07,69.93,1.2,Overstock,0.0,34.57
P0020,Furniture,261,150,29.27,20,162.92,98.08000000000001,1.6,Overstock,0.0,31.37
P0001,Clothing,333,195,34.92,15,213.22,119.78,1.6,Overstock,0.0,34.3
P0002,Furniture,387,35,92.42,10,32.63,354.37,11.9,Overstock,0.0,92.19
P0003,Clothing,186,96,60.14,10,106.59,79.41,1.7,Overstock,0.0,62.06
P0004,Electronics,313,219,69.02,15,212.71,100.28999999999999,1.5,Overstock,0.0,73.68
P0005,Toys,121,14,52.41,20,33.09,87.91,3.7,Overstock,0.0,47.58
P0006,Toys,475,14,58.85,20,10.62,464.38,44.7,Overstock,0.0,58.68
P0007,Groceries,87,39,58.4,20,33.84,53.16,2.6,Overstock,0.0,55.85
P0008,Toys,279,162,81.97,0,181.89,97.11000000000001,1.5,Overstock,0.0,78.8
P0009,Toys,87,70,46.58,0,81.01,5.989999999999995,1.1,Overstock,0.0,43.42
P0010,Toys,94,64,53.15,20,67.98,26.019999999999996,1.4,Overstock,0.0,57.29
P0011,Clothing,248,83,86.35,10,94.6,153.4,2.6,Overstock,0.0,86.19
P0012,Groceries,385,171,57.72,0,165.78,219.22,2.3,Overstock,0.0,55.53
P0013,Furniture,395,101,89.13,5,92.71,302.29,4.3,Overstock,0.0,90.39
P0014,Furniture,134,128,25.88,5,147.93,-13.930000000000007,0.9,Stockout Risk,13.930000000000007,27.34
P0015,Electronics,185,7,38.71,15,13.56,171.44,13.6,Overstock,0.0,38.56
P0016,Clothing,223,15,97.79,15,29.69,193.31,7.5,Overstock,0.0,102.66
P0017,Furniture,495,250,49.83,15,250.0,245.0,2.0,Overstock,0.0,45.99
P0018,Furniture,200,192,41.02,15,188.42,11.580000000000013,1.1,Overstock,0.0,39.59
P0019,Toys,244,149,50.18,15,150.77,93.22999999999999,1.6,Overstock,0.0,54.25
P0020,Furniture,74,7,92.93,20,6.64,67.36,11.1,Overstock,0.0,89.89
P0001,Furniture,195,107,53.99,10,117.92,77.08,1.7,Overstock,0.0,58.8
P0002,Clothing,255,115,80.82,5,125.73,129.26999999999998,2.0,Overstock,0.0,81.11
P0003,Electronics,487,32,63.07,0,33.38,453.62,14.6,Overstock,0.0,67.25
P0004,Furniture,339,307,10.74,15,303.88,35.120000000000005,1.1,Overstock,0.0,11.3
P0005,Clothing,120,92,29.63,15,88.38,31.620000000000005,1.4,Overstock,0.0,30.55
P0006,Furniture,399,23,27.88,20,22.3,376.7,17.9,Overstock,0.0,30.02
P0007,Clothing,461,429,50.47,10,440.06,20.939999999999998,1.0,Healthy,0.0,46.52
P0008,Clothing,193,64,37.99,20,67.54,125.46,2.9,Overstock,0.0,33.1
P0009,Electronics,402,242,48.3,0,258.36,143.64,1.6,Overstock,0.0,50.42
P0010,Groceries,438,20,55.07,0,39.58,398.42,11.1,Overstock,0.0,53.32
P0011,Clothing,275,102,73.88,10,107.22,167.78,2.6,Overstock,0.0,70.41
